"KEY_ID","ENDC","CMNTS"
"LQ1462N",NA,"A201:Training set | A201:D | A201:22/jan"
"LQ1463N",NA,"A201:Training set | A201:D | A201:20/jan"
"LQ1464N",NA,"A201:D | A201:20/jan | A201:Training set"
"LQ1465N",NA,"A201:D | A201:Training set | A201:24/jan"
"LQ1468N",NA,"A201:Training set | A201:20/jan | A201:D"
"LQ1469N",NA,"A201:20/jan | A201:Training set | A201:D"
"LQ1470N",NA,"A201:D | A201:24/jan | A201:Training set"
"LQ1471N",NA,"A201:20/jan | A201:Training set | A201:D"
"LQ1472N",NA,"A201:24/jan | A201:D | A201:Training set"
"LQ1473N",NA,"A201:Training set | A201:22/jan | A201:D"
"LQ1479N",NA,"A201:20/jan | A201:D | A201:Training set"
"LQ1480N",NA,"A201:Training set | A201:D | A201:22/jan"
"LQ1482N",NA,"A201:18/jan | A201:D"
"LQ1483N",NA,"A201:D | A201:14/jan"
"LQ1484N",NA,"A201:D | A201:14/jan"
"LQ1485N",NA,"A201:D | A201:14/jan"
"LQ1486N",NA,"A201:D | A201:14/jan"
"LQ1487N",NA,"A201:D | A201:14/jan"
"LQ1488N",NA,"A201:D | A201:16/jan"
"LQ1489N",NA,"A201:14/jan | A201:D"
"LQ1490N",NA,"A201:D | A201:14/jan"
"LQ1491N",NA,"A201:D | A201:14/jan"
"LQ1492N",NA,"A201:16/jan | A201:D"
"LQ1493N",NA,"A201:D | A201:14/jan"
"LQ1534N",NA,"A201:14/jan | A201:T"
"LQ1535N",NA,"A201:16/jan | A201:D"
"LQ1536N",NA,"A201:18/jan | A201:R | A201:D"
"LQ1537N",NA,"A201:16/jan | A201:D"
"LQ1538N",NA,"A201:14/jan | A201:T"
"LQ1539N",NA,"A201:D | A201:14/jan"
"LQ1540N",NA,"A201:16/jan | A201:D"
"LQ1541N",NA,"A201:14/jan | A201:D"
"LQ1542N",NA,"A201:D | A201:16/jan"
"LQ1543N",NA,"A201:D | A201:16/jan"
"LQ1544N",NA,"A201:D | A201:D | A201:24/jan"
"LQ1545N",NA,"A201:14/jan | A201:D"
"LQ1546N",NA,"A201:D | A201:12/jan"
"LQ1547N",NA,"A201:16/jan | A201:D"
"LQ1549N",NA,"A201:D | A201:16/jan"
"LQ1550N",NA,"A201:16/jan | A201:D"
"LQ1551N",NA,"A201:16/jan | A201:D"
"LQ1552N",NA,"A201:D | A201:22/jan"
"LQ1553N",NA,"A201:14/jan | A201:D"
"LQ1554N",NA,"A201:16/jan | A201:D"
"LQ1555N",NA,"A201:20/jan | A201:D"
"LQ1556N",NA,"A201:18/jan | A201:D"
"LQ1557N",NA,"A201:D | A201:20/jan"
"LQ1565N",NA,"A201:Training set | A201:20/jan | A201:D | D105:11/jun"
"LQ1573N",NA,"D105:11/jun | A201:D | A201:18/jan | A201:Training set"
"LQ1580N",NA,"A201:18/jan | A201:Training set | A201:D"
"LQ1584N",NA,"A201:18/jan | D105:11/jun | A201:Training set | A201:T - bom de fileira "
"LQ1586N",NA,"A201:22/jan | A201:Training set | A201:D | A201:D"
"LQ1588N",NA,"A201:24/jan | A201:D | A201:Training set"
"LQ1593N",NA,"D105:11/jun | A201:22/jan | A201:Training set | A201:D"
"LQ1602N",NA,"A201:20/jan | A201:D"
"LQ1604N",NA,"A201:T | A201:22/jan"
"LQ1605N",NA,"A201:T | A201:26/jan"
"LQ1606N",NA,"A201:20/jan | A201:T - boa qualidade e profundidade de grão "
"LQ1608N",NA,"A201:D | A201:26/jan"
"LQ1609N",NA,"A201:D | A201:18/jan"
"LQ1610N",NA,"A201:22/jan | A201:T"
"LQ1611N",NA,"A201:D | A201:22/jan"
"LQ1612N",NA,"A201:D | A201:22/jan | A201:D"
"LQ1614N",NA,"A201:18/jan | A201:Training set | D105:11/jun | A201:D"
"LQ1627N",NA,"A201:16/jan | A201:Training set | A201:D"
"LQ1630N",NA,"D105:11/jun | A201:Training set | A201:D | A201:22/jan"
"LQ1635N",NA,"D105:11/jun | A201:D | A201:Training set | A201:20/jan"
"LQ1636N",NA,"A201:D | A201:20/jan | A201:Training set"
"LQ1647N",NA,"A201:D | A201:Training set | A201:20/jan"
"LQ1652N",NA,"A201:D | A201:20/jan | A201:Training set"
"LQ1653N",NA,"A201:Training set | A201:D | D105:11/jun | A201:20/jan"
"LQ1661N",NA,"A201:22/jan | D105:11/jun | A201:D | A201:Training set"
"LQ1664N",NA,"A201:D | A201:20/jan | A201:Training set | D105:11/jun"
"LQ1677N",NA,"A201:18/jan | A201:D"
"LQ1680N",NA,"A201:16/jan | A201:D"
"LQ1681N",NA,"A201:D | A201:20/jan"
"LQ1682N",NA,"A201:20/jan | A201:T - melhorar proteção hsc"
"LQ1683N",NA,"A201:D | A201:20/jan"
"LQ1684N",NA,"A201:22/jan | A201:D"
"LQ1685N",NA,"A201:D | A201:20/jan"
"LQ1686N",NA,"A201:D | A201:18/jan"
"LQ1687N",NA,"A201:D | A201:18/jan"
"LQ1688N",NA,"A201:16/jan | A201:D"
"LQ1689N",NA,"A201:20/jan | A201:D"
"LQ1690N",NA,"A201:20/jan | A201:D"
"LQ1735N",NA,"A201:18/jan | A201:D"
"LQ1736N",NA,"A201:18/jan | A201:D"
"LQ1737N",NA,"A201:18/jan | A201:D "
"LQ1739N",NA,"A201:D | A201:22/jan"
"LQ1744N",NA,"A201:Training set | A201:T  | A201:20/jan"
"LQ1749N",NA,"A201:20/jan | A201:D  | D105:11/jun | A201:Training set"
"LQ1797N",NA,"A201:D | A201:18/jan"
"LQ1798N",NA,"A201:D | A201:18/jan"
"LQ1799N",NA,"A201:D | A201:20/jan"
"LQ1800N",NA,"A201:D | A201:18/jan"
"LQ1801N",NA,"A201:18/jan | A201:D"
"LQ1802N",NA,"A201:18/jan | A201:D"
"LQ1803N",NA,"A201:18/jan | A201:T"
"LQ1804N",NA,"A201:16/jan | A201:D"
"LQ1806N",NA,"A201:18/jan | A201:D"
"LQ1807N",NA,"A201:D | A201:18/jan"
"LQ1808N",NA,"A201:20/jan"
"LQ1810N",NA,"A201:18/jan | A201:D"
"LQ1811N",NA,"A201:16/jan | A201:D"
"LQ1812N",NA,"A201:D | A201:16/jan"
"LQ1813N",NA,"A201:16/jan | A201:D"
"LQ1814N",NA,"A201:18/jan | A201:D"
"LQ1816N",NA,"A201:D | A201:16/jan"
"LQ1817N",NA,"A201:16/jan | A201:D"
"LQ1818N",NA,"A201:T | A201:18/jan"
"LQ1819N",NA,"A201:D | A201:20/jan"
"LQ1821N",NA,"A201:18/jan | A201:D"
"LQ1857N",NA,"A201:D | A201:18/jan"
"LQ1858N",NA,"A201:24/jan | A201:D"
"LQ1885N",NA,"A201:Training set | A201:D | D105:11/jun | A201:20/jan"
"LQ1950N",NA,"D105:05/jun | A201:18/jan | A201:D | A201:Training set"
"LQ1962N",NA,"D105:11/jun | A201:16/jan | A201:Training set | A201:D"
"LQ2008N",NA,"A201:20/jan | A201:D"
"LQ2009N",NA,"A201:D | A201:18/jan"
"LQ2010N",NA,"A201:18/jan | A201:D"
"LQ2011N",NA,"A201:18/jan | A201:D"
"LQ2012N",NA,"A201:D | A201:20/jan"
"LQ2013N",NA,"A201:D | A201:18/jan"
"LQ2014N",NA,"A201:22/jan | A201:D"
"LQ2079N",NA,"A201:D | A201:20/jan"
"LQ2080N",NA,"A201:22/jan"
"LQ2081N",NA,"A201:20/jan | A201:D"
"LQ2117N",NA,"A201:D | A201:18/jan"
"LQ2118N",NA,"A201:T | A201:20/jan"
"LQ2119N",NA,"A201:20/jan | A201:T"
"LQ2120N",NA,"A201:20/jan | A201:D"
"LQ2124N",NA,"A201:D | A201:Training set | A201:18/jan | D105:09/jun"
"LQ2136N",NA,"A201:D | A201:D | A201:24/jan"
"LQ2137N",NA,"A201:16/jan | A201:D"
"LQ2138N",NA,"A201:T | A201:18/jan"
"LQ2139N",NA,"A201:18/jan | A201:D"
"LQ2140N",NA,"A201:16/jan | A201:D"
"LQ2141N",NA,"A201:D | A201:18/jan"
"LQ2142N",NA,"A201:20/jan | A201:T"
"LQ2143N",NA,"A201:D | A201:18/jan"
"LQ2144N",NA,"A201:16/jan | A201:D"
"LQ2145N",NA,"A201:D | A201:18/jan"
"LQ2146N",NA,"A201:D | A201:18/jan"
"LQ2147N",NA,"A201:16/jan | A201:D"
"LQ2148N",NA,"A201:D | A201:18/jan"
"LQ2179N",NA,"A201:D | A201:22/jan"
"LQ2180N",NA,"A201:20/jan | A201:D"
"LQ2181N",NA,"A201:D | A201:20/jan"
"LQ2182N",NA,"A201:D | A201:18/jan"
"LQ2183N",NA,"A201:16/jan | A201:D"
"LQ2184N",NA,"A201:20/jan | A201:D"
"LQ2185N",NA,"A201:20/jan | A201:D"
"LQ2186N",NA,"A201:D | A201:22/jan"
"LQ2187N",NA,"A201:18/jan | A201:D"
"LQ2188N",NA,"A201:D | A201:18/jan"
"LQ2195N",NA,"A201:D | A201:16/jan | D105:03/jun | A201:Training set"
"LQ2278N",NA,"A201:D | A201:20/jan"
"LQ2279N",NA,"A201:D | A201:16/jan"
"LQ2280N",NA,"A201:D | A201:20/jan"
"LQ2281N",NA,"A201:D | A201:20/jan"
"LQ2282N",NA,"A201:18/jan | A201:D"
"LQ2283N",NA,"A201:18/jan | A201:D"
"LQ2284N",NA,"A201:D | A201:20/jan"
"LQ2285N",NA,"A201:D | A201:16/jan"
"LQ2286N",NA,"A201:D | A201:16/jan"
"LQ2287N",NA,"A201:D | A201:20/jan"
"LQ2288N",NA,"A201:D | A201:20/jan"
"LQ2289N",NA,"A201:D | A201:18/jan"
"LQ2290N",NA,"A201:D | A201:18/jan"
"LQ2317N",NA,"A201:20/jan | A201:D"
"LQ2318N",NA,"A201:D | A201:20/jan"
"LQ2319N",NA,"A201:20/jan | A201:D"
"LQ2320N",NA,"A201:18/jan | A201:D"
"LQ2321N",NA,"A201:D | A201:18/jan"
"LQ2322N",NA,"A201:18/jan | A201:D"
"LQ2323N",NA,"A201:16/jan | A201:D"
"LQ2324N",NA,"A201:20/jan | A201:D"
"LQ2325N",NA,"A201:D | A201:18/jan"
"LQ2326N",NA,"A201:20/jan | A201:D"
"LQ2327N",NA,"A201:D | A201:18/jan"
"LQ2328N",NA,"A201:D | A201:18/jan"
"LQ2329N",NA,"A201:18/jan | A201:D"
"LQ2330N",NA,"A201:18/jan | A201:D"
"LQ2331N",NA,"A201:18/jan | A201:D"
"LQ2332N",NA,"A201:T | A201:20/jan"
"LQ2333N",NA,"A201:18/jan | A201:D"
"LQ2334N",NA,"A201:T | A201:22/jan"
"LQ2335N",NA,"A201:D | A201:22/jan"
"LQ2336N",NA,"A201:D | A201:18/jan"
"LQ2337N",NA,"A201:20/jan | A201:D"
"LQ2338N",NA,"A201:T | A201:22/jan"
"LQ2339N",NA,"A201:D | A201:20/jan"
"LQ2340N",NA,"A201:20/jan | A201:D"
"LQ2341N",NA,"A201:D | A201:18/jan"
"LQ2342N",NA,"A201:T | A201:20/jan"
"LQ2343N",NA,"A201:D | A201:18/jan"
"LQ2344N",NA,"A201:22/jan | A201:D"
"LQ2345N",NA,"A201:D | A201:20/jan"
"LQ2346N",NA,"A201:T | A201:18/jan"
"LQ2347N",NA,"A201:T | A201:20/jan"
"LQ2349N",NA,"A201:T | A201:18/jan"
"LQ2350N",NA,"A201:T | A201:18/jan"
"LQ2396N",NA,"A201:18/jan | A201:D"
"LQ2398N",NA,"A201:18/jan | A201:T"
"LQ2399N",NA,"A201:20/jan | A201:T"
"LQ2400N",NA,"A201:20/jan | A201:D"
"LQ2401N",NA,"A201:20/jan | A201:D"
"LQ2402N",NA,"A201:22/jan | A201:D"
"LQ2403N",NA,"A201:T | A201:22/jan"
"LQ2404N",NA,"A201:18/jan | A201:D"
"LQ2405N",NA,"A201:20/jan | A201:D"
"LQ2406N",NA,"A201:20/jan | A201:T"
"LQ2407N",NA,"A201:T | A201:24/jan"
"LQ2408N",NA,"A201:20/jan | A201:D"
"LQ2409N",NA,"A201:20/jan | A201:D"
"LQ2410N",NA,"A201:D | A201:20/jan"
"LQ2411N",NA,"A201:22/jan"
"LQ2412N",NA,"A201:20/jan | A201:D"
"LQ2413N",NA,"A201:T | A201:22/jan"
"LQ2414N",NA,"A201:D | A201:22/jan"
"LQ2415N",NA,"A201:D | A201:18/jan | A201:D"
"LQ2416N",NA,"A201:20/jan | A201:T"
"LQ2417N",NA,"A201:22/jan | A201:T"
"LQ2418N",NA,"A201:T | A201:22/jan"
"LQ2419N",NA,"A201:D | A201:20/jan"
"LQ2420N",NA,"A201:D | A201:20/jan"
"LQ2421N",NA,"A201:20/jan | A201:D"
"LQ2422N",NA,"A201:D | A201:24/jan"
"LQ2423N",NA,"A201:24/jan | A201:D"
"LQ2424N",NA,"A201:20/jan | A201:D"
"LQ2425N",NA,"A201:22/jan | A201:D"
"LQ2426N",NA,"A201:D | A201:22/jan"
"LQ2427N",NA,"A201:D | A201:22/jan"
"LQ2428N",NA,"A201:D | A201:22/jan"
"LQ2429N",NA,"A201:22/jan | A201:D"
"LQ2430N",NA,"A201:D | A201:24/jan"
"LQ2431N",NA,"A201:18/jan | A201:D"
"LQ2432N",NA,"A201:D | A201:20/jan"
"LQ2433N",NA,"A201:D | A201:20/jan"
"LQ2434N",NA,"A201:D | A201:22/jan"
"LQ2435N",NA,"A201:T | A201:20/jan"
"LQ2436N",NA,"A201:24/jan | A201:D"
"LQ2437N",NA,"A201:D | A201:22/jan"
"LQ2438N",NA,"A201:D | A201:22/jan | A201:D"
"LQ2439N",NA,"A201:D | A201:24/jan"
"LQ2440N",NA,"A201:26/jan | A201:D"
"LQ2441N",NA,"A201:D | A201:20/jan"
"LQ2442N",NA,"A201:20/jan | A201:D"
"LQ2443N",NA,"A201:22/jan"
"LQ2444N",NA,"A201:D | A201:22/jan"
"LQ2445N",NA,"A201:24/jan | A201:D"
"LQ2446N",NA,"A201:26/jan | A201:D"
"LQ2447N",NA,"A201:24/jan | A201:D"
"LQ2448N",NA,"A201:24/jan | A201:D | A201:D"
"LQ2449N",NA,"A201:D | A201:20/jan"
"LQ2450N",NA,"A201:D | A201:18/jan"
"LQ2451N",NA,"A201:20/jan | A201:D"
"LQ2452N",NA,"A201:18/jan | A201:D"
"LQ2453N",NA,"A201:D | A201:24/jan"
"LQ2454N",NA,"A201:D | A201:22/jan"
"LQ2455N",NA,"A201:D | A201:D | A201:26/jan"
"LQ2456N",NA,"A201:D | A201:24/jan"
"LQ2457N",NA,"A201:22/jan | A201:D"
"LQ2458N",NA,"A201:18/jan | A201:D"
"LQ2459N",NA,"A201:16/jan | A201:D"
"LQ2460N",NA,"A201:24/jan | A201:D"
"LQ2461N",NA,"A201:D | A201:20/jan"
"LQ2462N",NA,"A201:22/jan | A201:D"
"LQ2463N",NA,"A201:D | A201:20/jan"
"LQ2464N",NA,"A201:20/jan | A201:D"
"LQ2465N",NA,"A201:D | A201:18/jan"
"LQ2466N",NA,"A201:D | A201:16/jan"
"LQ2467N",NA,"A201:16/jan | A201:D"
"LQ2468N",NA,"A201:D | A201:20/jan"
"LQ2469N",NA,"A201:18/jan | A201:D"
"LQ2470N",NA,"A201:18/jan | A201:D"
"LQ2471N",NA,"A201:22/jan | A201:D"
"LQ2472N",NA,"A201:20/jan | A201:D"
"LQ2473N",NA,"A201:24/jan | A201:D"
"LQ2474N",NA,"A201:20/jan | A201:D"
"LQ2475N",NA,"A201:D | A201:16/jan"
"LQ2476N",NA,"A201:D | A201:26/jan"
"LQ2477N",NA,"A201:18/jan | A201:D"
"LQ2478N",NA,"A201:18/jan | A201:D"
"LQ2479N",NA,"A201:18/jan | A201:D"
"LQ2480N",NA,"A201:D | A201:18/jan"
"LQ2481N",NA,"A201:D | A201:18/jan"
"LQ2482N",NA,"A201:20/jan | A201:D"
"LQ2483N",NA,"A201:D | A201:16/jan"
"LQ2484N",NA,"A201:D | A201:20/jan"
"LQ2490N",NA,"A201:20/jan | A201:D | A201:Training set"
"LQ2498N",NA,"A201:T | A201:18/jan"
"LQ2500N",NA,"A201:18/jan | A201:T"
"LQ2501N",NA,"A201:16/jan | A201:D"
"LQ2502N",NA,"A201:18/jan | A201:D"
"LQ2503N",NA,"A201:18/jan | A201:T"
"LQ2504N",NA,"A201:16/jan | A201:D"
"LQ2505N",NA,"A201:D | A201:16/jan"
"LQ2506N",NA,"A201:D | A201:16/jan"
"LQ2509N",NA,"A201:D | A201:Training set | A201:26/jan"
"LQ2519N",NA,"A201:D | A201:26/jan | A201:Training set"
"LQ2522N",NA,"A201:Training set | A201:D | A201:26/jan"
"LQ2577N",NA,"A201:16/jan | A201:D"
"LQ2578N",NA,"A201:D | A201:18/jan"
"LQ2580N",NA,"A201:26/jan | A201:D"
"LQ2581N",NA,"A201:22/jan | A201:D"
"LQ2582N",NA,"A201:D | A201:24/jan"
"LQ2583N",NA,"A201:D | A201:16/jan"
"LQ2584N",NA,"A201:18/jan | A201:D"
"LQ2585N",NA,"S2FU:7 | A202:19/jan | S2FU:05/fev"
"LQ2586N",NA,"A202:19/jan | S2FU:7 | S2FU:05/fev"
"LQ2587N",NA,"A202:17/jan | S2FU:03/fev | S2FU:7"
"LQ2588N",NA,"S2FU:07/fev | A202:19/jan | S2FU:7"
"LQ2589N",NA,"S2FU:7 | A202:19/jan | S2FU:05/fev"
"LQ2590N",NA,"S2FU:7 | A202:15/jan | S2FU:01/fev"
"LQ2591N",NA,"S2FU:03/fev | S2FU:7 | A202:17/jan"
"LQ2592N",NA,"S2FU:05/fev | A202:19/jan | S2FU:7"
"LQ2593N",NA,"S2FU:07/fev | S2FU:7 | A202:19/jan"
"LQ2594N",NA,"S2FU:07/fev | A202:19/jan | S2FU:7"
"LQ2595N",NA,"S2FU:07/fev | S2FU:7 | A202:19/jan"
"LQ2596N",NA,"A202:testador  | A202:19/jan | S2FU:07/fev | S2FU:6"
"LQ2597N",NA,"S2FU:7 | A202:19/jan | S2FU:05/fev"
"LQ2598N",NA,"A202:testador  | S2FU:07/fev | A202:19/jan | S2FU:6"
"LQ2599N",NA,"S2FU:05/fev | S2FU:6 | A202:19/jan | A202:testador "
"LQ2600N",NA,"S2FU:07/fev | A202:19/jan | S2FU:7"
"LQ2601N",NA,"S2FU:05/fev | S2FU:7 | A202:19/jan"
"LQ2602N",NA,"S2FU:7 | S2FU:07/fev | A202:19/jan"
"LQ2603N",NA,"S2FU:09/fev | S2FU:6 | A202:testador  | A202:23/jan"
"LQ2604N",NA,"S2FU:07/fev | S2FU:6 | A202:19/jan | A202:testador "
"LQ2605N",NA,"A202:testador  | S2FU:07/fev | S2FU:6 | A202:19/jan"
"LQ2606N",NA,"A202:19/jan | S2FU:7 | S2FU:07/fev"
"LQ2608N",NA,"S2FU:6 | A202:testador  | S2FU:11/fev | A202:23/jan"
"LQ2609N",NA,"S2FU:09/fev | S2FU:7 | A202:23/jan"
"LQ2610N",NA,"S2FU:7 | S2FU:05/fev | A202:19/jan"
"LQ2611N",NA,"A202:23/jan | S2FU:7 | S2FU:11/fev"
"LQ2612N",NA,"S2FU:7 | A202:23/jan | S2FU:09/fev"
"LQ2613N",NA,"S2FU:11/fev | A202:25/jan | S2FU:7"
"LQ2614N",NA,"A202:21/jan | S2FU:7 | S2FU:09/fev"
"LQ2616N",NA,"S2FU:05/fev | A202:19/jan | S2FU:7"
"LQ2617N",NA,"A202:25/jan | S2FU:11/fev | S2FU:7"
"LQ2618N",NA,"S2FU:09/fev | S2FU:6 | A202:testador  | A202:21/jan"
"LQ2619N",NA,"S2FU:05/fev | S2FU:7 | A202:19/jan"
"LQ2620N",NA,"S2FU:07/fev | A202:19/jan | S2FU:7"
"LQ2621N",NA,"S2FU:09/fev | A202:23/jan | S2FU:7"
"LQ2622N",NA,"A202:19/jan | S2FU:07/fev | A202:testador  | S2FU:6"
"LQ2623N",NA,"S2FU:05/fev | A202:19/jan | S2FU:7"
"LQ2624N",NA,"S2FU:7 | S2FU:09/fev | A202:21/jan"
"LQ2625N",NA,"A202:19/jan | S2FU:07/fev | S2FU:7"
"LQ2626N",NA,"S2FU:7 | S2FU:07/fev | A202:19/jan"
"LQ2627N",NA,"A202:21/jan | S2FU:07/fev | S2FU:7"
"LQ2628N",NA,"A202:19/jan | S2FU:07/fev | S2FU:7"
"LQ2629N",NA,"S2FU:07/fev | A202:testador  | S2FU:6 | A202:19/jan"
"LQ2630N",NA,"A202:19/jan | S2FU:07/fev | S2FU:7"
"LQ2631N",NA,"S2FU:7 | S2FU:05/fev | A202:19/jan"
"LQ2632N",NA,"S2FU:7 | S2FU:05/fev | A202:19/jan"
"LQ2633N",NA,"A202:19/jan | S2FU:05/fev | S2FU:7"
"LQ2634N",NA,"A202:testador  | S2FU:05/fev | A202:19/jan | S2FU:6"
"LQ2635N",NA,"S2FU:05/fev | S2FU:6 | A202:19/jan | A202:testador "
"LQ2636N",NA,"S2FU:05/fev | S2FU:7 | A202:19/jan"
"LQ2637N",NA,"S2FU:7 | A202:19/jan | S2FU:05/fev"
"LQ2638N",NA,"A202:19/jan | S2FU:7 | S2FU:07/fev"
"LQ2639N",NA,"S2FU:7 | S2FU:11/fev | A202:25/jan"
"LQ2640N",NA,"S2FU:07/fev | A202:19/jan | S2FU:7"
"LQ2641N",NA,"A202:21/jan | S2FU:7 | S2FU:07/fev"
"LQ2642N",NA,"S2FU:7 | A202:19/jan | S2FU:05/fev"
"LQ2643N",NA,"S2FU:7 | A202:19/jan | S2FU:05/fev"
"LQ2644N",NA,"A202:19/jan | S2FU:05/fev | S2FU:7"
"LQ2645N",NA,"A202:21/jan | S2FU:7 | S2FU:09/fev"
"LQ2649N",NA,"S2FU:7 | S2FU:07/fev | A202:19/jan"
"LQ2650N",NA,"A202:19/jan | S2FU:7 | S2FU:05/fev"
"LQ2652N",NA,"A202:testador  | S2FU:11/fev | A202:23/jan | S2FU:6"
"LQ2653N",NA,"S2FU:7 | S2FU:05/fev | A202:19/jan"
"LQ2654N",NA,"A202:19/jan | S2FU:07/fev | S2FU:7"
"LQ2655N",NA,"S2FU:03/fev | S2FU:7 | A202:17/jan"
"LQ2656N",NA,"S2FU:7 | S2FU:07/fev | A202:19/jan"
"LQ2658N",NA,"S2FU:09/fev | A202:23/jan | S2FU:7"
"LQ2659N",NA,"S2FU:7 | S2FU:07/fev | A202:21/jan"
"LQ2665N",NA,"S2FU:05/fev | A202:19/jan | S2FU:7"
"LQ2668N",NA,"A202:19/jan | S2FU:05/fev | S2FU:7"
"LQ2670N",NA,"S2FU:7 | S2FU:11/fev | A202:25/jan | S2FU:desuniforme plantas fracas"
"LQ2671N",NA,"S2FU:09/fev | S2FU:7 | S2FU:desuniforme muito ruim 4 plantas boas | A202:germ | A202:23/jan"
"LQ2672N",NA,"S2FU:7 | S2FU:01/fev | A202:15/jan"
"LQ2674N",NA,"S2FU:03/fev | S2FU:7 | A202:17/jan"
"LQ2675N",NA,"S2FU:7 | S2FU:03/fev | A202:17/jan"
"LQ2677N",NA,"S2FU:01/fev | S2FU:7 | A202:15/jan"
"LQ2679N",NA,"A202:15/jan | S2FU:01/fev | S2FU:7"
"LQ2680N",NA,"A202:15/jan | S2FU:01/fev | S2FU:8"
"LQ2682N",NA,"S2FU:11/fev | A202:23/jan | S2FU:7"
"LQ2683N",NA,"A202:testador  | S2FU:07/fev | S2FU:6 | A202:21/jan"
"LQ2684N",NA,"A202:21/jan | S2FU:09/fev | S2FU:7"
"LQ2689N",NA,"S2FU:7 | S2FU:05/fev | A202:19/jan"
"LQ2692N",NA,"A202:17/jan | S2FU:03/fev | S2FU:7 | S2FU:grm "
"LQ2694N",NA,"S2FU:05/fev | S2FU:7 | A202:19/jan"
"LQ2696N",NA,"S2FU:05/fev | A202:19/jan | S2FU:7"
"LQ2698N",NA,"S2FU:7 | A202:21/jan | S2FU:07/fev"
"LQ2699N",NA,"S2FU:7 | A202:23/jan | S2FU:11/fev"
"LQ2701N",NA,"A202:testador  | S2FU:11/fev | S2FU:6 | A202:23/jan"
"LQ2702N",NA,"S2FU:11/fev | S2FU:7 | A202:25/jan"
"LQ2704N",NA,"A202:21/jan | S2FU:07/fev | S2FU:7"
"LQ2705N",NA,"A202:23/jan | S2FU:09/fev | S2FU:7"
"LQ2707N",NA,"A202:testador  | S2FU:6 | A202:21/jan | S2FU:09/fev"
"LQ2708N",NA,"S2FU:7 | A202:23/jan | S2FU:09/fev"
"LQ2711N",NA,"S2FU:03/fev | S2FU:7 | A202:17/jan"
"LQ2712N",NA,"S2FU:7 | A202:19/jan | S2FU:05/fev"
"LQ2713N",NA,"S2FU:05/fev | S2FU:7 | A202:19/jan"
"LQ2714N",NA,"A202:23/jan | S2FU:09/fev | S2FU:7"
"LQ2715N",NA,"A202:21/jan | S2FU:7 | S2FU:07/fev"
"LQ2716N",NA,"S2FU:7 | S2FU:07/fev | A202:19/jan"
"LQ2718N",NA,"S2FU:11/fev | S2FU:7 | A202:25/jan"
"LQ2719N",NA,"S2FU:7 | S2FU:09/fev | A202:23/jan"
"LQ2720N",NA,"A202:19/jan | S2FU:7 | S2FU:05/fev"
"LQ2721N",NA,"A202:19/jan | S2FU:07/fev | S2FU:7"
"LQ2722N",NA,"S2FU:7 | A202:19/jan | S2FU:07/fev"
"LQ2723N",NA,"A202:23/jan | S2FU:7 | S2FU:11/fev"
"LQ2726N",NA,"A202:23/jan | S2FU:6 | S2FU:11/fev | A202:testador "
"LQ2730F",NA,"A202:15/jan | S2FU:07/fev | S2FU:7"
"LQ2732F",NA,"A202:17/jan | S2FU:8 | S2FU:09/fev"
"LQ2733F",NA,"A202:19/jan | S2FU:7 | S2FU:07/fev"
"LQ2734F",NA,"S2FU:07/fev | S2FU:7 | A202:15/jan"
"LQ2735F",NA,"A202:15/jan | S2FU:8 | S2FU:07/fev"
"LQ2737F",NA,"S2FU:7 | S2FU:11/fev | A202:19/jan"
"LQ2738F",NA,"A202:15/jan | S2FU:7 | S2FU:09/fev"
"LQ2739F",NA,"S2FU:7 | S2FU:desuniforme ruim grm | A202:19/jan"
"LQ2740F",NA,"A202:17/jan | S2FU:ruim grm | S2FU:7"
"LQ2741F",NA,"A202:17/jan | S2FU:7 | S2FU:09/fev"
"LQ2742F",NA,"S2FU:11/fev | A202:17/jan | S2FU:7"
"LQ2743F",NA,"A202:17/jan | S2FU:7 | S2FU:07/fev"
"LQ2744F",NA,"S2FU:7 | S2FU:07/fev | A202:15/jan"
"LQ2746F",NA,"S2FU:05/fev | S2FU:7 | A202:17/jan"
"LQ2747F",NA,"S2FU:05/fev | S2FU:7 | A202:15/jan"
"LQ2748F",NA,"S2FU:7 | S2FU:05/fev | A202:17/jan"
"LQ2749F",NA,"A202:19/jan | S2FU:05/fev | S2FU:7"
"LQ2751F",NA,"S2FU:7 | A202:17/jan | S2FU:05/fev"
"LQ2753F",NA,"A202:19/jan | S2FU:11/fev | S2FU:6"
"LQ2755F",NA,"A202:23/jan | S2FU:7 | S2FU:07/fev"
"LQ2757F",NA,"A202:19/jan | S2FU:7 | S2FU:07/fev"
"LQ2759F",NA,"A202:17/jan | S2FU:07/fev | S2FU:7"
"LQ2760F",NA,"S2FU:7 | A202:17/jan | S2FU:09/fev"
"LQ2761F",NA,"S2FU:7 | S2FU:03/fev | A202:19/jan"
"LQ2763F",NA,"S2FU:05/fev | A202:23/jan | S2FU:7"
"LQ2766F",NA,"S2FU:05/fev | A202:15/jan | S2FU:7"
"LQ2767F",NA,"A202:17/jan | S2FU:01/fev | S2FU:7"
"LQ2769F",NA,"A202:15/jan | S2FU:7 | S2FU:09/fev"
"LQ2770F",NA,"S2FU:7 | S2FU:01/fev | A202:19/jan"
"LQ2772F",NA,"A202:15/jan | S2FU:7 | S2FU:03/fev"
"LQ2773F",NA,"S2FU:05/fev | A202:19/jan | S2FU:7"
